scenario,year,analysis,region,sector,indicator,value,unit
baseline,2011,hotspot,China,Agricultura y pesca,employment,7844.523344484331,kpersonas
baseline,2011,hotspot,China,Agricultura y pesca,co2eq,14.396014000848593,Mt CO₂eq
baseline,2011,hotspot,China,Agricultura y pesca,materials,1.0752710164661377,Mt
baseline,2011,hotspot,China,Agricultura y pesca,energy,79494.81706775348,TJ
baseline,2011,hotspot,China,Minería y extracción,output,369321.02475220413,M€
baseline,2011,hotspot,China,Minería y extracción,value_added,142884.00213938387,M€
baseline,2011,hotspot,China,Minería y extracción,employment,1301.518648201585,kpersonas
baseline,2011,hotspot,China,Minería y extracción,co2eq,12.859162825532007,Mt CO₂eq
baseline,2011,hotspot,China,Minería y extracción,materials,0.7985190115359772,Mt
baseline,2011,hotspot,China,Minería y extracción,energy,39913.534458151305,TJ
baseline,2011,hotspot,China,Alimentación y bebidas,output,723791.4903504656,M€
baseline,2011,hotspot,China,Alimentación y bebidas,value_added,236329.44250768758,M€
baseline,2011,hotspot,China,Alimentación y bebidas,employment,2320.5105181530275,kpersonas
baseline,2011,hotspot,China,Alimentación y bebidas,co2eq,28.07024982485087,Mt CO₂eq
baseline,2011,hotspot,China,Alimentación y bebidas,materials,1.6378774960239966,Mt
baseline,2011,hotspot,China,Alimentación y bebidas,energy,62967.20262387494,TJ
baseline,2011,hotspot,China,Textil y calzado,output,262450.0774188895,M€
baseline,2011,hotspot,China,Textil y calzado,value_added,112457.79600239244,M€
baseline,2011,hotspot,China,Textil y calzado,employment,1186.571016277102,kpersonas
baseline,2011,hotspot,China,Textil y calzado,co2eq,7.238072462791109,Mt CO₂eq
baseline,2011,hotspot,China,Textil y calzado,materials,0.6434810252966698,Mt
baseline,2011,hotspot,China,Textil y calzado,energy,29857.913102983333,TJ
baseline,2011,hotspot,China,"Madera, papel e imprenta",output,337496.1708676901,M€
baseline,2011,hotspot,China,"Madera, papel e imprenta",value_added,139648.46678746864,M€
baseline,2011,hotspot,China,"Madera, papel e imprenta",employment,1163.4338242690285,kpersonas
baseline,2011,hotspot,China,"Madera, papel e imprenta",co2eq,8.503843839917316,Mt CO₂eq
baseline,2011,hotspot,China,"Madera, papel e imprenta",materials,0.5559538779212604,Mt
baseline,2011,hotspot,China,"Madera, papel e imprenta",energy,38890.105953844635,TJ
baseline,2011,hotspot,China,Productos químicos,output,521972.08071715035,M€
baseline,2011,hotspot,China,Productos químicos,value_added,212922.5606326384,M€
baseline,2011,hotspot,China,Productos químicos,employment,1226.947404474763,kpersonas
baseline,2011,hotspot,China,Productos químicos,co2eq,182.69022825100265,Mt CO₂eq
baseline,2011,hotspot,China,Productos químicos,materials,1.0031536039613065,Mt
baseline,2011,hotspot,China,Productos químicos,energy,1304930.2017928758,TJ
baseline,2011,hotspot,China,Refino y combustibles,output,475056.39104780107,M€
baseline,2011,hotspot,China,Refino y combustibles,value_added,95011.27820956022,M€
baseline,2011,hotspot,China,Refino y combustibles,employment,1174.3506140304503,kpersonas
baseline,2011,hotspot,China,Refino y combustibles,co2eq,285.03383462868067,Mt CO₂eq
baseline,2011,hotspot,China,Refino y combustibles,materials,0.4035568390485034,Mt
baseline,2011,hotspot,China,Refino y combustibles,energy,1900225.5641912043,TJ
baseline,2011,hotspot,China,Plásticos y caucho,output,321655.1478639131,M€
baseline,2011,hotspot,China,Plásticos y caucho,value_added,126763.11204604658,M€
baseline,2011,hotspot,China,Plásticos y caucho,employment,1880.9076378103334,kpersonas
baseline,2011,hotspot,China,Plásticos y caucho,co2eq,15.051067737315106,Mt CO₂eq
baseline,2011,hotspot,China,Plásticos y caucho,materials,0.2529255432771525,Mt
baseline,2011,hotspot,China,Plásticos y caucho,energy,55989.79915235866,TJ
baseline,2011,hotspot,China,Acero y metalurgia primaria,output,495215.1096610093,M€
baseline,2011,hotspot,China,Acero y metalurgia primaria,value_added,123803.77741525232,M€
baseline,2011,hotspot,China,Acero y metalurgia primaria,employment,2790.201764860591,kpersonas
baseline,2011,hotspot,China,Acero y metalurgia primaria,co2eq,346.6505767627065,Mt CO₂eq
baseline,2011,hotspot,China,Acero y metalurgia primaria,materials,13.86602307050826,Mt
baseline,2011,hotspot,China,Acero y metalurgia primaria,energy,1733252.8838135323,TJ
baseline,2011,hotspot,China,Acero secundario y reciclaje,output,88801.52983825134,M€
baseline,2011,hotspot,China,Acero secundario y reciclaje,value_added,35296.564808213894,M€
baseline,2011,hotspot,China,Acero secundario y reciclaje,employment,426.1433153610331,kpersonas
baseline,2011,hotspot,China,Acero secundario y reciclaje,co2eq,22.200382459562835,Mt CO₂eq
baseline,2011,hotspot,China,Acero secundario y reciclaje,materials,1.9536336564415295,Mt
baseline,2011,hotspot,China,Acero secundario y reciclaje,energy,11434.655387305354,TJ
baseline,2011,hotspot,China,Maquinaria y equipos,output,640153.5098126414,M€
baseline,2011,hotspot,China,Maquinaria y equipos,value_added,200154.65222800928,M€
baseline,2011,hotspot,China,Maquinaria y equipos,employment,1961.0973755535356,kpersonas
baseline,2011,hotspot,China,Maquinaria y equipos,co2eq,30.734156710094712,Mt CO₂eq
baseline,2011,hotspot,China,Maquinaria y equipos,materials,6.4015350981264145,Mt
baseline,2011,hotspot,China,Maquinaria y equipos,energy,113744.04154137115,TJ
baseline,2011,hotspot,China,Equipos electrónicos,output,502187.19123464805,M€
baseline,2011,hotspot,China,Equipos electrónicos,value_added,181978.13007898955,M€
baseline,2011,hotspot,China,Equipos electrónicos,employment,2951.206233474195,kpersonas
baseline,2011,hotspot,China,Equipos electrónicos,co2eq,16.318404875534874,Mt CO₂eq
baseline,2011,hotspot,China,Equipos electrónicos,materials,1.2115251643759963,Mt
baseline,2011,hotspot,China,Equipos electrónicos,energy,50237.17469805556,TJ
baseline,2011,hotspot,China,Vehículos y partes,output,672524.6070047412,M€
baseline,2011,hotspot,China,Vehículos y partes,value_added,205955.3654897668,M€
baseline,2011,hotspot,China,Vehículos y partes,employment,3439.9657965862148,kpersonas
baseline,2011,hotspot,China,Vehículos y partes,co2eq,35.839099974460886,Mt CO₂eq
baseline,2011,hotspot,China,Vehículos y partes,materials,12.105442926085342,Mt
baseline,2011,hotspot,China,Vehículos y partes,energy,55634.8999274128,TJ
baseline,2011,hotspot,China,Construcción,output,852548.0037670946,M€
baseline,2011,hotspot,China,Construcción,value_added,318937.0341540563,M€
baseline,2011,hotspot,China,Construcción,employment,7672.932033903851,kpersonas
baseline,2011,hotspot,China,Construcción,co2eq,153.45864067807702,Mt CO₂eq
baseline,2011,hotspot,China,Construcción,materials,29.839180131848313,Mt
baseline,2011,hotspot,China,Construcción,energy,682038.4030136756,TJ
baseline,2011,hotspot,China,Comercio mayorista y minorista,output,1112094.9814436932,M€
baseline,2011,hotspot,China,Comercio mayorista y minorista,value_added,388654.0442543414,M€
baseline,2011,hotspot,China,Comercio mayorista y minorista,employment,13345.139777324317,kpersonas
baseline,2011,hotspot,China,Comercio mayorista y minorista,co2eq,39.47841005836963,Mt CO₂eq
baseline,2011,hotspot,China,Comercio mayorista y minorista,materials,2.110776183352724,Mt
baseline,2011,hotspot,China,Comercio mayorista y minorista,energy,185367.46354716393,TJ
baseline,2011,hotspot,China,Transporte y logística,output,739528.6022629618,M€
baseline,2011,hotspot,China,Transporte y logística,value_added,237890.54638668292,M€
baseline,2011,hotspot,China,Transporte y logística,employment,2284.378891362868,kpersonas
baseline,2011,hotspot,China,Transporte y logística,co2eq,184.88215056574046,Mt CO₂eq
baseline,2011,hotspot,China,Transporte y logística,materials,0.9317137790763154,Mt
baseline,2011,hotspot,China,Transporte y logística,energy,100150.85888162456,TJ
baseline,2011,hotspot,China,Energía y suministros,output,553177.8790230508,M€
baseline,2011,hotspot,China,Energía y suministros,value_added,174533.39886233275,M€
baseline,2011,hotspot,China,Energía y suministros,employment,1319.641150050357,kpersonas
baseline,2011,hotspot,China,Energía y suministros,co2eq,442.5423032184407,Mt CO₂eq
baseline,2011,hotspot,China,Energía y suministros,materials,0.3192083004174654,Mt
baseline,2011,hotspot,China,Energía y suministros,energy,3319067.2741383044,TJ
baseline,2011,hotspot,China,Servicios financieros y empresariales,output,1184466.1176418192,M€
baseline,2011,hotspot,China,Servicios financieros y empresariales,value_added,651456.3647030006,M€
baseline,2011,hotspot,China,Servicios financieros y empresariales,employment,9475.728941134554,kpersonas
baseline,2011,hotspot,China,Servicios financieros y empresariales,co2eq,30.310605620497228,Mt CO₂eq
baseline,2011,hotspot,China,Servicios financieros y empresariales,materials,1.8854254351477284,Mt
baseline,2011,hotspot,China,Servicios financieros y empresariales,energy,165973.75655511348,TJ
baseline,2011,hotspot,China,Salud y educación,output,524587.3030474642,M€
baseline,2011,hotspot,China,Salud y educación,value_added,314752.38182847854,M€
baseline,2011,hotspot,China,Salud y educación,employment,7344.2222426645,kpersonas
baseline,2011,hotspot,China,Salud y educación,co2eq,14.686518252688625,Mt CO₂eq
baseline,2011,hotspot,China,Salud y educación,materials,0.5437146384980305,Mt
baseline,2011,hotspot,China,Salud y educación,energy,51555.10366585187,TJ
baseline,2011,hotspot,China,Otros servicios,output,343378.50308356906,M€
baseline,2011,hotspot,China,Otros servicios,value_added,150663.50513817853,M€
baseline,2011,hotspot,China,Otros servicios,employment,3433.7850308356906,kpersonas
baseline,2011,hotspot,China,Otros servicios,co2eq,6.96869186832729,Mt CO₂eq
baseline,2011,hotspot,China,Otros servicios,materials,0.5223891369141002,Mt
baseline,2011,hotspot,China,Otros servicios,energy,56162.454013979404,TJ
baseline,2011,hotspot,Japón,Agricultura y pesca,output,130681.02838253784,M€
baseline,2011,hotspot,Japón,Agricultura y pesca,value_added,45201.717457429884,M€
baseline,2011,hotspot,Japón,Agricultura y pesca,employment,2352.258510885681,kpersonas
baseline,2011,hotspot,Japón,Agricultura y pesca,co2eq,4.316788282634853,Mt CO₂eq
baseline,2011,hotspot,Japón,Agricultura y pesca,materials,0.3224307314694386,Mt
baseline,2011,hotspot,Japón,Agricultura y pesca,energy,23837.313219343298,TJ
baseline,2011,hotspot,Japón,Minería y extracción,output,104738.04463060583,M€
baseline,2011,hotspot,Japón,Minería y extracción,value_added,40521.36214859523,M€
baseline,2011,hotspot,Japón,Minería y extracción,employment,369.1057619976178,kpersonas
baseline,2011,hotspot,Japón,Minería y extracción,co2eq,3.6468099015929654,Mt CO₂eq
baseline,2011,hotspot,Japón,Minería y extracción,materials,0.22645696904138488,Mt
baseline,2011,hotspot,Japón,Minería y extracción,energy,11319.327287819471,TJ
baseline,2011,hotspot,Japón,Alimentación y bebidas,output,204955.04020234948,M€
baseline,2011,hotspot,Japón,Alimentación y bebidas,value_added,66921.08298580356,M€
baseline,2011,hotspot,Japón,Alimentación y bebidas,employment,657.0957698158886,kpersonas
baseline,2011,hotspot,Japón,Alimentación y bebidas,co2eq,7.94861401113819,Mt CO₂eq
baseline,2011,hotspot,Japón,Alimentación y bebidas,materials,0.4637955164153385,Mt
baseline,2011,hotspot,Japón,Alimentación y bebidas,energy,17830.33610820273,TJ
baseline,2011,hotspot,Japón,Textil y calzado,output,86038.88741380238,M€
baseline,2011,hotspot,Japón,Textil y calzado,value_added,36866.98721605254,M€
baseline,2011,hotspot,Japón,Textil y calzado,employment,388.9930271005466,kpersonas
baseline,2011,hotspot,Japón,Textil y calzado,co2eq,2.3728539455717668,Mt CO₂eq
baseline,2011,hotspot,Japón,Textil y calzado,materials,0.2109520867088665,Mt
baseline,2011,hotspot,Japón,Textil y calzado,energy,9788.305833792761,TJ
baseline,2011,hotspot,Japón,"Madera, papel e imprenta",output,99455.59789201351,M€
baseline,2011,hotspot,Japón,"Madera, papel e imprenta",value_added,41152.53137048352,M€
baseline,2011,hotspot,Japón,"Madera, papel e imprenta",employment,342.8483538138578,kpersonas
baseline,2011,hotspot,Japón,"Madera, papel e imprenta",co2eq,2.5059687975270606,Mt CO₂eq
baseline,2011,hotspot,Japón,"Madera, papel e imprenta",materials,0.16383215604161344,Mt
baseline,2011,hotspot,Japón,"Madera, papel e imprenta",energy,11460.392957286902,TJ
baseline,2011,hotspot,Japón,Productos químicos,output,142531.94467330843,M€
baseline,2011,hotspot,Japón,Productos químicos,value_added,58141.55153680661,M€
baseline,2011,hotspot,Japón,Productos químicos,employment,335.03554314894666,kpersonas
baseline,2011,hotspot,Japón,Productos químicos,co2eq,49.88618063565795,Mt CO₂eq
baseline,2011,hotspot,Japón,Productos químicos,materials,0.273925444024127,Mt
baseline,2011,hotspot,Japón,Productos químicos,energy,356329.86168327107,TJ
baseline,2011,hotspot,Japón,Refino y combustibles,output,131333.8518973762,M€
baseline,2011,hotspot,Japón,Refino y combustibles,value_added,26266.770379475245,M€
baseline,2011,hotspot,Japón,Refino y combustibles,employment,324.6603824832005,kpersonas
baseline,2011,hotspot,Japón,Refino y combustibles,co2eq,78.80031113842573,Mt CO₂eq
baseline,2011,hotspot,Japón,Refino y combustibles,materials,0.11156712156817696,Mt
baseline,2011,hotspot,Japón,Refino y combustibles,energy,525335.4075895048,TJ
baseline,2011,hotspot,Japón,Plásticos y caucho,output,88449.84241187791,M€
baseline,2011,hotspot,Japón,Plásticos y caucho,value_added,34857.757939119714,M€
baseline,2011,hotspot,Japón,Plásticos y caucho,employment,517.2184722067876,kpersonas
baseline,2011,hotspot,Japón,Plásticos y caucho,co2eq,4.138794539235096,Mt CO₂eq
baseline,2011,hotspot,Japón,Plásticos y caucho,materials,0.06955033859513306,Mt
baseline,2011,hotspot,Japón,Plásticos y caucho,energy,15396.268160440102,TJ
baseline,2011,hotspot,Japón,Acero y metalurgia primaria,output,159317.71061214077,M€
baseline,2011,hotspot,Japón,Acero y metalurgia primaria,value_added,39829.42765303519,M€
baseline,2011,hotspot,Japón,Acero y metalurgia primaria,employment,897.6474034240156,kpersonas
baseline,2011,hotspot,Japón,Acero y metalurgia primaria,co2eq,111.52239742849855,Mt CO₂eq
baseline,2011,hotspot,Japón,Acero y metalurgia primaria,materials,4.460895897139942,Mt
baseline,2011,hotspot,Japón,Acero y metalurgia primaria,energy,557611.9871424927,TJ
baseline,2011,hotspot,Japón,Acero secundario y reciclaje,output,22990.789059082887,M€
baseline,2011,hotspot,Japón,Acero secundario y reciclaje,value_added,9138.309638291179,M€
baseline,2011,hotspot,Japón,Acero secundario y reciclaje,employment,110.32885458447949,kpersonas
baseline,2011,hotspot,Japón,Acero secundario y reciclaje,co2eq,5.747697264770721,Mt CO₂eq
baseline,2011,hotspot,Japón,Acero secundario y reciclaje,materials,0.5057973592998235,Mt
baseline,2011,hotspot,Japón,Acero secundario y reciclaje,energy,2960.441677656799,TJ
baseline,2011,hotspot,Japón,Maquinaria y equipos,output,171214.77893974172,M€
baseline,2011,hotspot,Japón,Maquinaria y equipos,value_added,53533.15104842491,M€
baseline,2011,hotspot,Japón,Maquinaria y equipos,employment,524.5130245915207,kpersonas
baseline,2011,hotspot,Japón,Maquinaria y equipos,co2eq,8.220124964336064,Mt CO₂eq
baseline,2011,hotspot,Japón,Maquinaria y equipos,materials,1.712147789397417,Mt
baseline,2011,hotspot,Japón,Maquinaria y equipos,energy,30421.860740743978,TJ
baseline,2011,hotspot,Japón,Equipos electrónicos,output,150636.06566194608,M€
baseline,2011,hotspot,Japón,Equipos electrónicos,value_added,54586.1583689981,M€
baseline,2011,hotspot,Japón,Equipos electrónicos,employment,885.2437969885272,kpersonas
baseline,2011,hotspot,Japón,Equipos electrónicos,co2eq,4.894868589311989,Mt CO₂eq
baseline,2011,hotspot,Japón,Equipos electrónicos,materials,0.3634090781235584,Mt
baseline,2011,hotspot,Japón,Equipos electrónicos,energy,15069.142500193737,TJ
baseline,2011,hotspot,Japón,Vehículos y partes,output,190822.6169913126,M€
baseline,2011,hotspot,Japón,Vehículos y partes,value_added,58437.923931432444,M€
baseline,2011,hotspot,Japón,Vehículos y partes,employment,976.0583758990384,kpersonas
baseline,2011,hotspot,Japón,Vehículos y partes,co2eq,10.169012072582344,Mt CO₂eq
baseline,2011,hotspot,Japón,Vehículos y partes,materials,3.4348071058436265,Mt
baseline,2011,hotspot,Japón,Vehículos y partes,energy,15785.886627229169,TJ
baseline,2011,hotspot,Japón,Construcción,output,251470.72352549614,M€
baseline,2011,hotspot,Japón,Construcción,value_added,94074.85136720461,M€
baseline,2011,hotspot,Japón,Construcción,employment,2263.2365117294653,kpersonas
baseline,2011,hotspot,Japón,Construcción,co2eq,45.26473023458931,Mt CO₂eq
baseline,2011,hotspot,Japón,Construcción,materials,8.801475323392365,Mt
baseline,2011,hotspot,Japón,Construcción,energy,201176.5788203969,TJ
baseline,2011,hotspot,Japón,Comercio mayorista y minorista,output,340316.0254414157,M€
baseline,2011,hotspot,Japón,Comercio mayorista y minorista,value_added,118933.36614168176,M€
baseline,2011,hotspot,Japón,Comercio mayorista y minorista,employment,4083.7923052969886,kpersonas
baseline,2011,hotspot,Japón,Comercio mayorista y minorista,co2eq,12.08092458466957,Mt CO₂eq
baseline,2011,hotspot,Japón,Comercio mayorista y minorista,materials,0.6459259085788529,Mt
baseline,2011,hotspot,Japón,Comercio mayorista y minorista,energy,56724.93761156438,TJ
baseline,2011,hotspot,Japón,Transporte y logística,output,226254.3548843189,M€
baseline,2011,hotspot,Japón,Transporte y logística,value_added,72781.1905328557,M€
baseline,2011,hotspot,Japón,Transporte y logística,employment,698.8920655605413,kpersonas
baseline,2011,hotspot,Japón,Transporte y logística,co2eq,56.563588721079725,Mt CO₂eq
baseline,2011,hotspot,Japón,Transporte y logística,materials,0.2850522608276139,Mt
baseline,2011,hotspot,Japón,Transporte y logística,energy,30640.556562699556,TJ
baseline,2011,hotspot,Japón,Energía y suministros,output,144945.69474534655,M€
baseline,2011,hotspot,Japón,Energía y suministros,value_added,45731.88067289535,M€
baseline,2011,hotspot,Japón,Energía y suministros,employment,345.7772093967385,kpersonas
baseline,2011,hotspot,Japón,Energía y suministros,co2eq,115.95655579627724,Mt CO₂eq
baseline,2011,hotspot,Japón,Energía y suministros,materials,0.08364012847766612,Mt
baseline,2011,hotspot,Japón,Energía y suministros,energy,869674.1684720792,TJ
baseline,2011,hotspot,Japón,Servicios financieros y empresariales,output,309945.2875446826,M€
baseline,2011,hotspot,Japón,Servicios financieros y empresariales,value_added,170469.90814957547,M€
baseline,2011,hotspot,Japón,Servicios financieros y empresariales,employment,2479.562300357461,kpersonas
baseline,2011,hotspot,Japón,Servicios financieros y empresariales,co2eq,7.931530699588495,Mt CO₂eq
baseline,2011,hotspot,Japón,Servicios financieros y empresariales,materials,0.49336888572581045,Mt
baseline,2011,hotspot,Japón,Servicios financieros y empresariales,energy,43431.199030635355,TJ
baseline,2011,hotspot,Japón,Salud y educación,output,134180.56623066877,M€
baseline,2011,hotspot,Japón,Salud y educación,value_added,80508.33973840126,M€
baseline,2011,hotspot,Japón,Salud y educación,employment,1878.5279272293628,kpersonas
baseline,2011,hotspot,Japón,Salud y educación,co2eq,3.756563156703984,Mt CO₂eq
baseline,2011,hotspot,Japón,Salud y educación,materials,0.13907301537370245,Mt
baseline,2011,hotspot,Japón,Salud y educación,energy,13186.924200753909,TJ
baseline,2011,hotspot,Japón,Otros servicios,output,86072.35815010525,M€
baseline,2011,hotspot,Japón,Otros servicios,value_added,37765.797969150895,M€
baseline,2011,hotspot,Japón,Otros servicios,employment,860.7235815010526,kpersonas
baseline,2011,hotspot,Japón,Otros servicios,co2eq,1.7467946797543543,Mt CO₂eq
baseline,2011,hotspot,Japón,Otros servicios,materials,0.1309437384181617,Mt
baseline,2011,hotspot,Japón,Otros servicios,energy,14077.861057317203,TJ
baseline,2011,hotspot,India,Agricultura y pesca,output,148557.71021366585,M€
baseline,2011,hotspot,India,Agricultura y pesca,value_added,51385.14539037837,M€
baseline,2011,hotspot,India,Agricultura y pesca,employment,2674.038783845985,kpersonas
baseline,2011,hotspot,India,Agricultura y pesca,co2eq,4.907308969655376,Mt CO₂eq
baseline,2011,hotspot,India,Agricultura y pesca,materials,0.3665380641894131,Mt
baseline,2011,hotspot,India,Agricultura y pesca,energy,27098.169591576156,TJ
baseline,2011,hotspot,India,Minería y extracción,output,118356.22335295111,M€
baseline,2011,hotspot,India,Minería y extracción,value_added,45790.003106698394,M€
baseline,2011,hotspot,India,Minería y extracción,employment,417.0973800582645,kpersonas
baseline,2011,hotspot,India,Minería y extracción,co2eq,4.120972935488284,Mt CO₂eq
baseline,2011,hotspot,India,Minería y extracción,materials,0.25590120287449414,Mt
baseline,2011,hotspot,India,Minería y extracción,energy,12791.081153054429,TJ
baseline,2011,hotspot,India,Alimentación y bebidas,output,203606.75013767398,M€
baseline,2011,hotspot,India,Alimentación y bebidas,value_added,66480.8448183596,M€
baseline,2011,hotspot,India,Alimentación y bebidas,employment,652.7730866698271,kpersonas
baseline,2011,hotspot,India,Alimentación y bebidas,co2eq,7.896324312438528,Mt CO₂eq
baseline,2011,hotspot,India,Alimentación y bebidas,materials,0.4607444526981132,Mt
baseline,2011,hotspot,India,Alimentación y bebidas,energy,17713.03982214516,TJ
baseline,2011,hotspot,India,Textil y calzado,output,89446.9535723626,M€
baseline,2011,hotspot,India,Textil y calzado,value_added,38327.31678650378,M€
baseline,2011,hotspot,India,Textil y calzado,employment,404.4013385214193,kpersonas
baseline,2011,hotspot,India,Textil y calzado,co2eq,2.4668445058194335,Mt CO₂eq
baseline,2011,hotspot,India,Textil y calzado,materials,0.2193080602622253,Mt
baseline,2011,hotspot,India,Textil y calzado,energy,10176.028116873273,TJ
baseline,2011,hotspot,India,"Madera, papel e imprenta",output,107056.61360576819,M€
baseline,2011,hotspot,India,"Madera, papel e imprenta",value_added,44297.66391443001,M€
baseline,2011,hotspot,India,"Madera, papel e imprenta",employment,369.0509585943708,kpersonas
baseline,2011,hotspot,India,"Madera, papel e imprenta",co2eq,2.697490527946537,Mt CO₂eq
baseline,2011,hotspot,India,"Madera, papel e imprenta",materials,0.17635322895138283,Mt
baseline,2011,hotspot,India,"Madera, papel e imprenta",energy,12336.267506336659,TJ
baseline,2011,hotspot,India,Productos químicos,output,152067.30505404435,M€
baseline,2011,hotspot,India,Productos químicos,value_added,62031.21043586464,M€
baseline,2011,hotspot,India,Productos químicos,employment,357.4493581825043,kpersonas
baseline,2011,hotspot,India,Productos químicos,co2eq,53.22355676891552,Mt CO₂eq
baseline,2011,hotspot,India,Productos químicos,materials,0.2922510048814489,Mt
baseline,2011,hotspot,India,Productos químicos,energy,380168.2626351109,TJ
baseline,2011,hotspot,India,Refino y combustibles,output,141579.58004018888,M€
baseline,2011,hotspot,India,Refino y combustibles,value_added,28315.916008037777,M€
baseline,2011,hotspot,India,Refino y combustibles,employment,349.98806433832254,kpersonas
baseline,2011,hotspot,India,Refino y combustibles,co2eq,84.94774802411334,Mt CO₂eq
baseline,2011,hotspot,India,Refino y combustibles,materials,0.12027079073457649,Mt
baseline,2011,hotspot,India,Refino y combustibles,energy,566318.3201607555,TJ
baseline,2011,hotspot,India,Plásticos y caucho,output,104165.76398530064,M€
baseline,2011,hotspot,India,Plásticos y caucho,value_added,41051.344892565685,M€
baseline,2011,hotspot,India,Plásticos y caucho,employment,609.1187483845077,kpersonas
baseline,2011,hotspot,India,Plásticos y caucho,co2eq,4.874182739072005,Mt CO₂eq
baseline,2011,hotspot,India,Plásticos y caucho,materials,0.08190816351556866,Mt
baseline,2011,hotspot,India,Plásticos y caucho,energy,18131.903819417472,TJ
baseline,2011,hotspot,India,Acero y metalurgia primaria,output,179709.06607884375,M€
baseline,2011,hotspot,India,Acero y metalurgia primaria,value_added,44927.26651971094,M€
baseline,2011,hotspot,India,Acero y metalurgia primaria,employment,1012.5388816950269,kpersonas
baseline,2011,hotspot,India,Acero y metalurgia primaria,co2eq,125.79634625519064,Mt CO₂eq
baseline,2011,hotspot,India,Acero y metalurgia primaria,materials,5.031853850207625,Mt
baseline,2011,hotspot,India,Acero y metalurgia primaria,energy,628981.7312759531,TJ
baseline,2011,hotspot,India,Acero secundario y reciclaje,output,28173.274767595074,M€
baseline,2011,hotspot,India,Acero secundario y reciclaje,value_added,11198.228459637296,M€
baseline,2011,hotspot,India,Acero secundario y reciclaje,employment,135.1987148859768,kpersonas
baseline,2011,hotspot,India,Acero secundario y reciclaje,co2eq,7.043318691898768,Mt CO₂eq
baseline,2011,hotspot,India,Acero secundario y reciclaje,materials,0.6198120448870916,Mt
baseline,2011,hotspot,India,Acero secundario y reciclaje,energy,3627.771826522609,TJ
baseline,2011,hotspot,India,Maquinaria y equipos,output,163276.5631934024,M€
baseline,2011,hotspot,India,Maquinaria y equipos,value_added,51051.13573855887,M€
baseline,2011,hotspot,India,Maquinaria y equipos,employment,500.19446064069564,kpersonas
baseline,2011,hotspot,India,Maquinaria y equipos,co2eq,7.839006431036231,Mt CO₂eq
baseline,2011,hotspot,India,Maquinaria y equipos,materials,1.6327656319340238,Mt
baseline,2011,hotspot,India,Maquinaria y equipos,energy,29011.379148789176,TJ
baseline,2011,hotspot,India,Equipos electrónicos,output,172797.9299615709,M€
baseline,2011,hotspot,India,Equipos electrónicos,value_added,62616.977742138224,M€
baseline,2011,hotspot,India,Equipos electrónicos,employment,1015.4825470165057,kpersonas
baseline,2011,hotspot,India,Equipos electrónicos,co2eq,5.61501096002602,Mt CO₂eq
baseline,2011,hotspot,India,Equipos electrónicos,materials,0.4168745124419258,Mt
baseline,2011,hotspot,India,Equipos electrónicos,energy,17286.14338728852,TJ
baseline,2011,hotspot,India,Vehículos y partes,output,202472.06212025564,M€
baseline,2011,hotspot,India,Vehículos y partes,value_added,62005.47477536392,M€
baseline,2011,hotspot,India,Vehículos y partes,employment,1035.6453298563817,kpersonas
baseline,2011,hotspot,India,Vehículos y partes,co2eq,10.789815570736344,Mt CO₂eq
baseline,2011,hotspot,India,Vehículos y partes,materials,3.6444971181646015,Mt
baseline,2011,hotspot,India,Vehículos y partes,energy,16749.592203513104,TJ
baseline,2011,hotspot,India,Construcción,output,276864.4811559752,M€
baseline,2011,hotspot,India,Construcción,value_added,103574.62112668488,M€
baseline,2011,hotspot,India,Construcción,employment,2491.7803304037766,kpersonas
baseline,2011,hotspot,India,Construcción,co2eq,49.83560660807553,Mt CO₂eq
baseline,2011,hotspot,India,Construcción,materials,9.690256840459131,Mt
baseline,2011,hotspot,India,Construcción,energy,221491.58492478012,TJ
baseline,2011,hotspot,India,Comercio mayorista y minorista,output,377298.1386642038,M€
baseline,2011,hotspot,India,Comercio mayorista y minorista,value_added,131857.8448138628,M€
baseline,2011,hotspot,India,Comercio mayorista y minorista,employment,4527.577663970445,kpersonas
baseline,2011,hotspot,India,Comercio mayorista y minorista,co2eq,13.393757620512384,Mt CO₂eq
baseline,2011,hotspot,India,Comercio mayorista y minorista,materials,0.7161186215244488,Mt
baseline,2011,hotspot,India,Comercio mayorista y minorista,energy,62889.23170434315,TJ
baseline,2011,hotspot,India,Transporte y logística,output,219086.58157606775,M€
baseline,2011,hotspot,India,Transporte y logística,value_added,70475.47104687775,M€
baseline,2011,hotspot,India,Transporte y logística,employment,676.7510557424775,kpersonas
baseline,2011,hotspot,India,Transporte y logística,co2eq,54.771645394016936,Mt CO₂eq
baseline,2011,hotspot,India,Transporte y logística,materials,0.2760217606736546,Mt
baseline,2011,hotspot,India,Transporte y logística,energy,29669.85894411728,TJ
baseline,2011,hotspot,India,Energía y suministros,output,170851.67299687077,M€
baseline,2011,hotspot,India,Energía y suministros,value_added,53905.487403297135,M€
baseline,2011,hotspot,India,Energía y suministros,employment,407.5775745765552,kpersonas
baseline,2011,hotspot,India,Energía y suministros,co2eq,136.6813383974966,Mt CO₂eq
baseline,2011,hotspot,India,Energía y suministros,materials,0.0985890329836185,Mt
baseline,2011,hotspot,India,Energía y suministros,energy,1025110.0379812246,TJ
baseline,2011,hotspot,India,Servicios financieros y empresariales,output,358325.02356862946,M€
